SubjectID,dwi_feature_1,dwi_feature_2,dwi_feature_3,dwi_feature_4,dwi_feature_5,dwi_feature_6,dwi_feature_7,dwi_feature_8,dwi_feature_9,dwi_feature_10,dwi_feature_11,dwi_feature_12,dwi_feature_13,dwi_feature_14,dwi_feature_15,dwi_feature_16,dwi_feature_17,dwi_feature_18,dwi_feature_19,dwi_feature_20,dwi_feature_21,dwi_feature_22,dwi_feature_23,dwi_feature_24,dwi_feature_25,dwi_feature_26,dwi_feature_27,dwi_feature_28,dwi_feature_29,dwi_feature_30,dwi_feature_31,dwi_feature_32,dwi_feature_33,dwi_feature_34,dwi_feature_35,dwi_feature_36,dwi_feature_37,dwi_feature_38,dwi_feature_39,dwi_feature_40,dwi_feature_41,dwi_feature_42,dwi_feature_43,dwi_feature_44,dwi_feature_45,dwi_feature_46,dwi_feature_47,dwi_feature_48,dwi_feature_49,dwi_feature_50,dwi_feature_51,dwi_feature_52,dwi_feature_53,dwi_feature_54,dwi_feature_55,dwi_feature_56,dwi_feature_57,dwi_feature_58,dwi_feature_59,dwi_feature_60,dwi_feature_61,dwi_feature_62,dwi_feature_63,dwi_feature_64,dwi_feature_65,dwi_feature_66,dwi_feature_67,dwi_feature_68,dwi_feature_69,dwi_feature_70,dwi_feature_71,dwi_feature_72,dwi_feature_73,dwi_feature_74,dwi_feature_75,dwi_feature_76,dwi_feature_77,dwi_feature_78,dwi_feature_79,dwi_feature_80,dwi_feature_81,dwi_feature_82,dwi_feature_83,dwi_feature_84,dwi_feature_85,dwi_feature_86,dwi_feature_87,dwi_feature_88,dwi_feature_89,dwi_feature_90,dwi_feature_91,dwi_feature_92,dwi_feature_93,dwi_feature_94,dwi_feature_95,dwi_feature_96,dwi_feature_97,dwi_feature_98,dwi_feature_99,dwi_feature_100,dwi_feature_101,dwi_feature_102,dwi_feature_103,dwi_feature_104,dwi_feature_105,dwi_feature_106,dwi_feature_107,dwi_feature_108,dwi_feature_109,dwi_feature_110,dwi_feature_111,dwi_feature_112,dwi_feature_113,dwi_feature_114,dwi_feature_115,dwi_feature_116,dwi_feature_117,dwi_feature_118,dwi_feature_119,dwi_feature_120,dwi_feature_121,dwi_feature_122,dwi_feature_123,dwi_feature_124,dwi_feature_125,dwi_feature_126,dwi_feature_127,dwi_feature_128,label
414229,1.456149,0.0,0.2664825,0.0,0.794705,0.0,0.0,0.92241776,0.0,1.7934197,0.0,0.21714917,0.0,0.56551975,0.7747793,1.6732469,0.0,1.4803993,0.04466281,0.0,0.0,0.16469234,1.3508569,0.3711378,0.0,0.0,1.2673305,1.1403971,0.0,0.0,0.17618595,0.0,0.0,0.69010717,0.0017780745,0.0,1.9280078,0.0,0.0,1.2235705,0.0,0.0,0.49937707,0.0,0.0,0.0,0.0,0.3100603,0.0,0.0,0.0,0.4918915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45559064,0.0,0.0,0.0,1.8249432,1.6524882,0.0,0.0,0.0,0.80313194,0.0,0.4794953,0.012985574,0.0,0.4092152,0.0,0.0,0.0,0.23398964,0.0,0.4231001,0.0,0.13980325,0.0,0.0,0.0,0.0,0.94958556,0.0,0.6944671,0.0,1.7750745,0.0,0.76176935,0.0,0.0,1.5687712,0.0,0.0,0.0,0.0,0.0,0.0,1.1106228,0.0,0.0,2.1886466,0.0,0.0,0.0,2.434658,1.4670925,0.98430836,0.40265036,0.0,0.1710933,0.0,0.066392206,1.0235348,0.0,0.46943894,2.0307581,0.0,0.0,0.0,0.0,0.72779214,0.34030908,1
424939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45445424,0.0,1.5860772,0.0,0.098305434,0.0,1.8645964,1.7503175,0.24699931,1.2312909,2.4900587,1.6579957,0.0,0.47485992,1.675405,1.9335788,0.068480335,0.81165034,0.0,0.34578097,2.2712183,1.558537,0.0,0.57699424,0.0,1.8060595,0.95097536,0.0,0.0,1.6722468,0.0,0.3932408,1.499037,0.0,0.0,1.3127567,0.0,0.0,0.0,0.49323046,0.0,0.7679795,0.0,0.964966,0.0,0.33980325,0.0,0.0,0.0,0.04650327,1.3704283,1.6727033,0.0,0.0,0.0,0.051987294,0.0,0.034956995,0.0,0.20074686,0.0,1.2106302,1.3233521,0.0,0.0,0.0,0.063213915,0.108969174,0.07417453,0.016002487,0.0,1.5885198,0.0,0.0,0.3065525,0.64632547,0.0,2.5915492,0.7640179,0.0,0.0,0.0,0.42727697,0.0,0.59073013,0.5848398,0.071711585,0.0,0.0,0.0,0.0,0.0,0.0,0.6649391,0.991185,0.0,0.42038265,0.0,0.015992181,1.0097177,0.5055066,0.0,0.71227014,0.7182716,0.28234115,0.0,1.2133831,0.0,0.26267362,1.5874175,0.0,0.0,0.0,1.0369143,0.8690089,0.0,0.0,1.8605483,0.0,0.38369805,0.0,1
433839,0.1283395,0.0,0.23781368,2.2739706,2.2155678,1.0740939,0.0,1.9915202,0.057514843,1.6257942,0.60167617,0.3061583,0.0,0.37027764,0.3371489,0.3929426,0.0,1.5138886,0.515946,0.0,0.0,0.0,0.0044908663,0.0,0.0,0.0,0.31361505,0.017375736,2.0884206,0.0,0.0,0.0,1.0928353,3.1295488,0.0,0.6898313,0.58108085,0.0,0.43857193,1.1618277,0.6594282,0.0,0.0,0.25016314,2.2998295,0.0,0.0,0.18135743,0.24278536,0.0,0.7997794,0.0,1.1591486,0.59431416,0.0,0.25032553,1.5202848,0.9590391,2.2993577,0.0,0.8278487,0.0,0.0,0.0,2.583119,0.507708,0.0,0.55729765,0.0,2.8971798,0.0,0.0,0.0,2.0689957,0.0,0.0,0.35287306,0.0,1.9228104,0.1507535,0.0,0.0,0.23471764,0.88007504,3.5059896,0.0,0.0,0.0,0.0,2.361305,0.0,0.65480906,0.0,1.7531381,0.0,0.28675938,1.1010661,0.6257861,0.3300658,0.0092133945,0.0,2.008246,0.0,1.0720979,0.0,0.0,0.0,0.0,0.0,2.9478157,2.4139016,1.7191948,1.2486626,2.2709634,0.28787902,0.9449069,1.5665073,0.0,0.0,0.0,1.6750675,0.28174606,0.0,0.0,0.8938374,0.0,0.0,0.0,1
445543,0.55738467,0.0,0.0,0.46912456,0.0,0.0,0.0,0.0,0.6454758,0.96986866,0.0,1.2966502,0.0,0.20391381,1.7178295,0.0,0.0,0.50734526,0.0,0.0,0.0,0.0,1.313009,0.0,0.0,0.0517412,0.90725696,0.0,0.0,0.0,0.0,0.22981001,1.1390035,1.9108782,0.0,1.1208471,0.53940177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4860039,0.0,0.0,0.13815135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8602504,1.398812,0.36945194,1.5360963,1.8422982,0.3616523,0.38177904,0.0,0.0,1.4905449,0.0,0.0,0.4655742,1.4998391,0.519087,0.0,1.355865,0.0,0.0,0.0,0.0,2.7655354,2.029511,0.588971,0.0,0.0,0.0,1.7791077,0.0,0.0,0.0,1.1954837,0.0,0.0,2.5691698,0.0,0.0,0.0,0.77019244,0.16644078,0.0,0.7488561,0.0,0.0,0.0,0.4545969,0.0,0.0,0.503451,0.0,0.0,0.31324148,0.4358759,0.0,0.0,0.0,0.9985946,0.0,1.7899283,0.0,0.48090068,0.0,1.3820187,0.0,1.651802,0.0,1.0452086,0.9017739,0.0,0.0,0.0,0.0,0.4774458,1
448347,0.48923594,0.0,0.76738286,0.0,0.0,0.4134767,0.0,0.83714765,0.0,0.9385038,0.0,0.28442827,0.0,0.22349153,2.044614,0.7066793,0.6832002,1.1052799,0.0,0.0016360609,0.4505679,0.9538447,2.1590178,0.36969268,0.0,0.0,0.0,0.037873957,2.2645001,0.0,1.8107141,0.0,0.7882291,0.98968595,0.0,0.0,0.7457701,0.0,0.9734055,1.4129512,0.0,0.0,0.04688061,0.08153773,0.0,0.0,1.094739,0.0,0.10004632,0.0,1.6152384,0.7994721,0.0,0.0,0.0,0.20691396,0.0,0.7419943,2.244315,0.17968439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54228973,0.3293315,0.0,0.0,0.7634661,1.4741583,0.39216852,1.356377,1.9369674,0.0,1.6531311,1.3176262,0.06791225,0.0,0.0,0.0,0.36612895,0.08617336,0.0,0.82651,0.0,2.197948,0.8810106,1.1151292,1.0738399,0.0,0.31287852,0.0,0.46258637,0.0,0.0,0.0,0.13933289,0.0,0.0,1.7354394,0.0,0.5160741,1.3922023,0.102011144,0.0,0.0,0.58087397,0.8465124,0.0,0.0,0.0,2.0882864,0.37899378,0.102549665,0.0,0.0,0.12329831,0.3320493,0.029861704,0.0,0.0,0.0,0.46846184,0.0,1
449753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2228324,0.0,2.0781326,0.3896616,0.0,0.0,0.14230953,2.351183,0.53837997,0.47649774,0.405324,0.62659955,0.964876,1.3918298,0.0,1.0053384,0.0553285,0.0,0.0,1.1084746,2.061609,1.456617,0.0,1.2534888,0.0,0.15103123,0.68324155,0.0,0.0,1.5934135,0.0,1.500982,2.1646411,0.0,0.0,0.9366466,0.13928187,0.0,0.34556064,1.3097475,0.0,0.7395199,0.0,1.0036858,1.0386908,0.2348394,0.0,0.0,0.0,0.9042586,1.0658896,0.0,0.9024081,0.20533448,0.0,0.0,0.0,1.3418702,0.25312275,0.0,0.0,0.7103202,0.87231684,0.0,0.06927731,0.14695476,0.5703519,0.0,0.11654314,0.54187363,1.0124277,1.6027278,1.1219602,1.1610161,0.0,0.81880605,0.0,1.9674544,0.24828283,0.0,0.0,0.0,0.511782,0.0,0.7047383,1.7324857,1.4618226,0.0,0.27714998,0.03597999,0.0,0.15601335,0.0,1.29421,0.0,0.0,0.0,0.0,0.27026775,0.0,0.0,0.0,0.4524131,0.5906539,2.1303883,0.4453495,0.6848642,0.0,1.0246636,1.4370496,0.42995244,0.0,0.71269083,0.6740918,1.3025904,0.0,0.0,2.27619,0.0,0.0,0.0,1
453441,0.0,0.0,0.87939745,0.0,0.10329252,1.3429037,0.7375646,0.0,0.0,0.0,0.1379813,0.0,0.0,1.3266026,1.7180978,0.046635747,0.0,1.3836982,0.43015477,0.13527851,0.0,0.8732168,0.0,0.0,0.0,0.23547551,0.5164075,1.0143081,0.0,0.0,1.7477008,0.0,0.2632123,0.81514245,0.0,0.053961273,0.8792083,0.0,0.9198548,0.1011755,0.0,0.38337165,0.0,0.42197594,0.11076131,0.0,0.6884398,0.17071348,0.25637046,0.0,0.0,0.0,0.0,0.0,0.0,0.59571743,1.8480438,1.0513695,1.2512429,0.0,0.74180895,0.0,0.0,0.0,0.5414216,1.8797191,0.0,0.5104533,1.72027,0.028263154,0.0,0.0,0.8068322,0.0,0.16954857,0.0,0.37810013,0.0,0.6653807,0.42913258,2.1102602,0.7761248,1.6169884,0.0,0.0,0.0,0.0,0.0,0.0,0.61654013,0.27744937,1.352888,0.23937549,0.23871376,0.78562933,0.0,0.67043394,0.05242559,0.0,0.26982683,0.0,0.0,0.35036173,0.0,0.6089736,0.0,0.0,0.14353126,0.0,0.0,1.4050493,0.0,0.20559417,1.8754019,0.0,0.23855536,0.0,0.0,0.0,0.0,0.0,1.2481526,0.09068047,0.0,0.0,0.0,0.9535703,0.0,1
467351,0.08161779,0.0,1.5327827,0.0,1.9493272,0.0,0.0,0.0,2.3281012,0.17619003,2.0960026,0.98879325,0.0,0.16455846,0.0,0.0,0.0,1.6674262,0.0,0.0,1.9683577,0.0,0.45407698,0.0,2.8930345,0.0,0.0,2.0732849,0.0,0.0,1.7713534,0.0,1.4586912,1.6849502,0.6315235,0.0025161405,1.9038187,0.0,0.080775484,1.2859738,0.0,0.0,0.0,1.1257596,0.0,0.0,0.0,0.0,0.17376235,0.0,3.1744251,0.0,0.0,0.0,0.0,1.1297779,0.0,0.31353393,0.0,0.47212452,2.4317403,0.7488134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313973,0.0,0.0,0.0,0.0,0.0,0.51040834,1.4482219,2.9907184,1.4359918,0.0,0.57155144,0.46928537,2.052289,0.0,0.0,0.0,0.0,0.0,0.0,3.3108065,0.6647838,2.0092592,0.0,0.0,0.0,0.0,0.599675,1.6456573,0.0,0.0,0.0,0.16524228,1.2107233,1.97747,0.0,0.0,1.8731635,0.9304099,0.17023113,0.48222768,1.0491674,0.722915,0.27421382,0.049513638,0.686457,0.0,0.0,0.0,0.0,2.030522,0.0,0.7390555,0.37044007,0.0,0.0,0.0,0.4926341,0.3439723,1
479762,0.0,0.084204,0.92440265,0.0,0.77672374,1.2030919,0.0,2.1373563,0.0,0.0,1.8072888,1.203261,0.0,0.14449187,0.5620659,1.2708206,0.0,1.405745,2.2030177,1.5852237,0.033182163,1.3751693,0.8696993,0.0,0.0,0.8743761,0.0,1.9147489,0.2453861,1.4434264,1.1549331,0.0,1.4665294,1.0302604,0.0,0.0,0.7364406,0.0,1.7480996,1.4849004,0.0,0.0,0.0,0.3126084,0.011533076,0.18259308,1.4159085,0.0,0.034272205,0.0,0.0,0.3198244,1.0755794,1.0361587,0.0,0.0,1.4387517,0.40814376,1.3129127,0.0,0.382494,0.0,0.0,0.0,0.90564996,0.22301938,0.0,0.0,1.8861451,1.3261579,0.0,0.0,0.0,1.9422861,0.11079426,0.0,1.2385137,0.0,0.4693321,0.0,0.3466718,0.6153821,1.1876459,0.0,0.0,0.0,0.0016514976,0.0,0.0,0.009413915,0.0,0.0,0.9519855,0.0,0.014896418,0.0,0.0,0.0,0.0,0.0,0.6464853,1.0546029,0.0,0.59439135,0.084956914,0.0,0.7252772,0.72424805,0.0,0.0,1.9472307,0.35773665,0.010366576,0.43783668,0.5279606,0.4222504,1.3207313,0.0,0.0,0.17049734,0.0,0.4051301,0.5605006,0.0,1.7039295,0.0,0.0,0.0,1
486759,0.0,0.0,1.4613339,0.0,0.36796927,0.0,0.0,0.103915125,0.39821473,1.1240845,0.47750345,1.2277408,0.0,0.0,0.25999886,1.6586497,0.0,1.8155257,1.8921237,1.0171751,0.0,0.9986547,0.24124879,0.86659324,0.0,0.72017616,0.4485158,2.0500193,0.4994982,0.43703827,0.1131553,0.0,0.53165907,1.9294331,0.0,0.3101689,1.668714,0.0,1.1977676,2.0134757,0.0,0.03704961,0.0,0.0,1.2178401,0.0,1.291969,0.0,0.018775059,0.0,1.1437619,0.0,0.0,0.22727452,0.0,0.5122691,0.17158568,0.89978284,1.7085226,0.0,0.0,0.0,0.0,0.0,0.6633116,0.94845027,0.0,0.0,1.8006539,0.7790678,0.0,0.0,0.0,0.0,0.36196727,0.79450464,0.9724773,0.0,0.0,1.0439401,0.79394287,0.5071822,1.2842058,0.0,1.6186949,0.0,0.49202073,0.0,0.0,2.3191063,0.3623682,0.15707345,0.5193704,1.3628557,0.0,0.0,0.0,0.61198163,0.0,0.0598917,0.39373866,0.0,0.0,0.89327526,0.0,0.0,1.0712366,0.057287034,0.0,0.0,0.0,0.0,0.44044122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327707,0.07491627,0.22589296,0.0,1.4556907,0.0,1.1555593,0.0,1
495255,0.0,0.0,0.78008693,0.0,0.0,0.0,0.06415364,0.6510028,0.0,0.08866464,0.0,1.1747221,0.0,1.5764326,0.89213514,1.4215895,0.0,0.5421348,0.0,0.0,0.0,0.5129879,0.0,0.0,1.4201497,0.0,0.0,1.2409368,0.0,0.08071303,0.0,0.5506408,2.3369234,0.76872784,0.0,0.7412277,1.5316925,0.0,0.9853948,2.1207423,0.0,0.0,0.0,0.0,0.6989983,0.087285995,1.5225245,0.0,0.30906647,0.0,0.08621628,0.57987744,0.0,0.0,0.0,0.0,0.99109584,0.0,0.261451,0.0,0.0,0.5617477,0.025480662,0.0,0.0,0.061722156,0.0,0.0,1.8280997,1.6856296,0.0,0.0,0.0,0.23758876,0.0,0.0,0.21580222,0.8483894,1.1267818,0.0,1.0124922,0.0,2.1023953,0.5246721,0.0,0.0,0.0,0.0,0.0,1.2744706,0.0,0.20209485,0.0,0.15562107,0.0,0.0,0.13803925,0.27865157,0.13950478,0.0,0.8805577,0.0,0.0,0.0,0.037892133,0.0,1.2997644,1.0444382,0.41563207,0.0,0.7081983,0.8569776,1.144548,0.0,0.20095496,1.1893648,0.009234466,0.8914612,0.0,1.3356215,0.1318332,1.7405913,0.0,0.0,0.0361118,0.0,0.57882184,0.0,1
497865,1.972247,0.0,0.95586723,1.242063,0.0,0.0,0.0,0.0,0.0,1.6730042,0.0,0.7482027,0.0,0.9406008,2.1210685,0.0,0.0,1.7327507,0.0,0.82040226,1.2605712,0.24832182,0.0,0.21224412,0.0,0.0,1.3646119,0.0,0.0,0.30948207,0.0,0.0,0.0,1.0249871,0.0,0.10624827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654897,0.45268983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4789549,0.036961086,0.30823475,0.6998816,0.31419298,0.0,0.0,0.0,0.0,2.26156,0.0,0.07552058,1.1984555,0.10787575,0.0,0.29534334,0.0,0.0,0.0,0.27008983,1.3470999,1.1856719,0.0,0.16057785,0.60932,0.0,0.15437137,0.0,0.0,0.0,0.29370692,1.1180768,0.0,1.7656865,0.0,0.73306495,0.40008646,0.6232363,0.0,0.0,0.7254455,0.46141034,0.77326816,0.0,0.0,0.25146055,0.3968701,1.354494,0.0,0.15665711,0.0,0.0,0.0,0.0,0.46103925,0.094290614,0.0,0.0,0.0,0.8369449,0.0,0.026691606,0.030595334,0.0,2.0091357,1.5668204,0.0,0.0,1.7411991,0.059188955,0.100793965,0.0,1
506234,0.0,0.0,0.6877937,0.0,0.0,0.0,0.0,0.0,1.7111608,0.0,0.0,0.0,0.0,2.4948382,0.0,0.0,0.0,1.633475,0.0,0.0,0.0,0.104762815,1.1268924,0.0,0.0,0.0,0.0,0.15250154,0.0,0.0,0.0024737958,0.0,1.2484087,1.661714,0.0,0.0,0.29464412,0.0,1.0139103,1.0751396,0.0,0.0,1.2558638,0.0,0.57759184,0.0,0.0,0.3856871,0.0,0.0,0.0,0.068302415,0.0,0.0,0.0,0.14856245,0.32833785,0.10724959,0.0,0.47095576,0.7120145,1.2381208,0.0,0.0,0.0,0.40325922,0.44935283,0.46753654,0.7783962,1.8146075,1.4298323,1.1387097,0.19601107,0.5544317,0.0,0.0,2.4163625,0.11895586,0.51631844,0.0,0.0,0.75530434,0.48308626,0.0,0.0,0.0,0.7576988,0.0,0.0,0.5594109,0.0,0.4076581,0.0,1.0560957,0.0,0.0,0.75240785,0.07145978,0.0,0.099124454,0.015489505,0.12672842,0.38076165,1.2851157,0.90112215,0.0,0.0,2.0102372,0.24177246,0.0,0.087371916,0.0,0.0,0.0,0.6724533,0.0,0.0,1.0482545,0.0,0.0,0.17898157,1.8550034,0.6809313,0.0,0.0,0.0,0.0,0.0,1
512835,0.0,0.0,0.0,2.6703355,0.0,0.0,0.0,0.0,0.0,9.867177,0.0,0.0,0.0,0.0,0.0,4.8955903,0.0,0.0,0.0,0.0,0.0,0.0,3.247264,0.0,0.21857747,0.0,0.0,18.97171,0.0,2.4344437,6.8388433,0.0,0.0,0.0,0.0,2.677164,0.0,0.0,0.0,8.971786,19.848022,0.0,0.0,0.0,0.33021712,0.9627042,0.0,5.016172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7616988,1.4562222,2.1076136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3533022,0.0,0.0,8.225486,14.412952,0.5235891,0.0,0.0,0.0,7.8404117,0.0,0.0,0.0,4.0625725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3447686,0.0,0.0,0.0,8.707994,0.0,0.0,0.0,0.0,7.624106,1.8294158,18.26258,0.0,5.487988,3.2501342,4.445619,5.8434005,0.0,5.908222,5.97972,8.35543,0.0,8.646528,0.0,9.164688,1.7326459,0.0,0.0,0.0,0.0,0.0,8.402241,0.0,0.0,0.0,0.0,4.2201,0.0,0.0,0.0,1
573249,1.6900786,0.0,1.4097606,0.0,1.0410848,1.4765804,0.28068373,1.1895791,0.48333317,0.0,0.0,0.0,0.0,0.0,0.0,1.9145975,0.0,1.9064107,0.8925696,0.2545982,0.0,0.0,1.0810846,0.0,0.77319103,0.0,0.4595718,1.5883232,1.8321143,0.0,0.04390774,1.2745897,4.037324,2.0793269,0.0,0.05148377,1.2244825,0.0,0.0,3.0636613,0.0,0.0,0.0,0.04031619,1.3871324,0.0,1.1151671,0.0,0.0,0.0,2.128553,0.3890414,0.0,0.0,0.0,0.7672242,0.50182825,0.0,0.0,0.0,0.75485235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6926936,1.587865,0.0,0.0,0.0,0.0,0.41040868,0.0,2.101487,0.104720704,0.6500134,0.0,1.2582492,0.40023768,0.0,0.0,0.10364246,0.0,0.0,0.0,0.0,0.29941502,0.0,0.24605799,0.0,0.0,0.0,0.0,0.22156474,1.0503695,0.0,1.4954151,2.2077777,0.79833716,0.0,2.2706852,0.0,0.0,0.0,1.6421604,0.3276946,0.0,0.69574577,0.51657337,0.0,1.653221,0.0,0.0,0.0,0.24224718,0.0,0.7278686,0.0,0.94304055,1.760758,0.0,0.0,0.0,0.0,0.48908862,1
573451,0.4921105,0.0,0.83278126,0.0,0.81810105,0.0,0.0,0.10480118,0.52826804,2.0759556,0.0,0.9534841,0.0,2.0725641,0.0,0.0,0.0,0.35623047,0.0,0.0,0.0,0.0,0.15926397,0.009811584,2.1595724,0.0,0.0,0.8723075,0.0,1.4463073,0.0,0.0,1.5469837,0.9025999,0.0,0.31601867,0.2726181,0.0,0.0,0.75527865,0.0,0.0,0.0,0.0,0.0,0.107683554,0.7394828,0.0,1.5578566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4986417,0.50884193,0.0,0.82124645,0.26657766,0.0,0.0,0.0,0.0,1.1964347,0.0,0.0,2.7505362,0.57749885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6226457,0.0,0.0,0.0,1.1279575,1.5237448,0.0,0.0,1.0971243,0.0,0.0,0.0,0.0,1.6923376,0.073081575,0.054787252,1.1275192,0.0,0.0,0.0,1.1042173,0.0,0.0,0.87699866,0.0,0.67251825,0.7696519,0.4888296,0.3079315,0.5833108,0.0,0.0,0.0,1.6992186,0.0,1.6266582,0.0,0.0,0.0,0.518261,0.0,0.0,0.0,0.1134235,0.86326236,0.0,0.0,0.0,0.07656486,0.0,1
580751,0.7253998,0.057379663,0.7875431,0.0,0.12707837,0.0,0.0,0.0,0.0,1.4361259,0.63196075,0.0,0.0,0.9149121,1.4727478,1.050934,0.0,1.4217036,0.023251181,0.0,0.0,0.6615713,0.0,0.0,0.0,0.0,0.7142261,1.5853004,0.9586714,0.0,0.0,0.0,0.1253779,0.766822,0.0,0.20336936,0.60267836,0.0,0.15198508,1.1572661,0.0,0.0,2.510484,0.70141536,0.0,0.58771753,1.213971,0.0,0.5360487,0.0,0.23426506,0.85381144,0.0,0.0,0.0,1.4668034,1.3744453,1.7085695,0.0,0.7829536,1.1202447,0.0,0.0,0.0,0.0,0.84005517,0.4120699,0.0,0.34899002,0.0,0.0,0.0,0.86389613,0.0,0.19045278,0.5343559,0.1988255,0.0,0.24594082,0.98796016,0.16577837,0.0,0.0,0.0,0.0,0.0,0.5038866,0.8682848,0.0,0.14396648,0.0,0.6714693,1.8947161,1.3291149,0.32861587,0.0,0.7706425,0.0,0.0,0.0,0.118952334,0.99953884,0.11357064,0.0,0.0,0.0,0.33866078,0.24365917,0.0,0.0,1.2587708,0.28817683,0.0,0.357719,0.0,0.57442206,0.8193811,0.0,0.0,1.0420613,0.0,1.7345529,0.0,0.0,1.3402699,0.0,0.2711485,0.0,1
581349,0.0,0.3492898,0.52758247,0.106954776,0.0,0.35621837,0.0,0.0,1.4607977,0.29762435,0.006741092,0.9606589,0.0,0.0,0.0,0.0,0.0,0.8385153,0.85547227,0.0,0.0,0.0,0.589921,0.0,0.0,0.0,1.722891,2.2261653,0.21418662,0.5553911,0.0,0.0,0.0,0.074627236,0.0,0.0,0.0,0.0,1.3147207,0.0,0.4724864,0.022903359,0.21570243,0.0,0.5165964,0.0,2.5393808,1.5929769,0.0,0.0,3.0516233,0.0,0.0,0.25307542,0.0,0.7832913,0.0,0.30151033,0.0,0.1882078,0.0,0.0,0.0,0.0,0.0,1.3548297,0.0,1.5674528,1.2277192,0.9930407,0.0,0.0,0.15089217,1.6715455,0.0,0.0,1.3725774,0.0,0.30328554,0.0,0.5593585,0.0,2.4509654,0.0,0.0,0.0,0.0,0.0,0.0,1.1482188,0.0,0.13891637,1.5361573,1.0123045,0.39545134,0.0,0.31011668,0.0,0.0,2.175037,0.0,0.0,0.0,0.0,0.44588563,0.0,1.3231491,1.2011726,0.91312975,0.5446972,2.028934,0.0,1.9313024,2.562415,0.6012303,0.0,2.5011468,0.51651806,0.0,1.2655984,0.0,2.2874756,0.0,0.0,0.39156193,0.0,0.0,0.0,1
581450,1.0400057,0.0,0.0,0.0,0.0,0.0,0.0,1.0701993,0.0,1.6546445,0.0,0.9282214,0.0,0.07752575,0.9050363,1.845145,0.0,0.0,0.0,0.700797,0.008530753,1.0994523,0.7896931,1.1151614,0.04803724,0.0,2.0111065,0.51225346,0.08043113,0.0,0.0,0.0,0.63286,0.625041,0.0,0.60939974,0.0,0.0,0.26985198,0.7455852,0.0,0.0,0.32519504,0.27360862,0.0,0.9845323,1.152879,0.21669237,0.0,0.0,1.4942948,0.0,0.0,0.0,0.0,0.47539863,0.0,0.3670759,0.0,0.0,1.3548738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2425039,1.4390006,0.0,0.7481617,0.0,1.1535766,0.0,0.3192343,2.6589456,0.3054841,1.2134849,0.6448508,1.1401364,0.0,0.42005235,0.0,0.0,0.0,0.0,0.0,0.0,1.3402073,0.0,0.7948718,0.19575901,2.4270873,0.0,0.0,1.8171153,1.0622951,0.0,0.17526257,0.010670976,0.090428546,0.52723074,1.3984154,0.0,0.0,1.231904,0.4545635,0.27230942,0.0,0.89041936,0.65113986,0.5490845,0.0,0.0,0.7155268,1.650709,0.0,0.0,0.7488446,0.102206014,0.8009678,0.0,0.0,1.3660135,0.0,0.0,0.0,1
583858,0.0,0.0,0.0,0.0,0.0,0.0,1.2439626,0.0,0.4385273,1.636925,1.782239,0.06991634,0.0,0.16627018,0.0,0.13233657,0.0,0.92030364,0.35363522,0.029358286,0.09586337,1.2287308,0.048097864,0.0,0.0,0.0,2.0290537,2.316108,2.0811892,0.97489685,0.0,0.0,0.8612205,0.8000429,0.0,0.22876367,0.92736965,0.0,1.0093374,1.1434947,0.0,0.0,0.0,0.437227,0.0,1.0917441,0.0,0.0,0.9302856,0.0,1.62605,0.0,0.0,0.0,0.0,0.639709,0.033218693,0.57083976,0.0,0.42267197,0.33010912,0.29013065,0.5722812,0.0,0.0,0.0,0.0,0.3588284,1.947494,0.017557206,0.0,0.0036320635,0.0,0.0,0.51585484,0.0,1.3834448,1.596624,0.017670821,0.015167003,0.5623469,0.46958408,0.9467434,0.0,0.0,0.0,1.8856484,0.0,0.0,0.8591829,0.44772968,0.5742639,1.6129463,0.0,0.0,0.0,0.20990774,0.0,0.0,0.045528255,0.664465,0.0,0.0,1.2482613,0.32962617,0.0,1.01886,0.8135008,0.0,0.32016596,1.9488854,0.73928624,0.15957563,0.0,0.0,0.69772315,0.59865546,0.34184793,0.0,0.0,1.2414054,0.0,0.928472,0.0,0.0,0.0,0.45636415,0.0,1
